sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.05,primi,primus 1,ADJ,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.5,primi,primus,ADJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.06,mensis,mensis,NOUN,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.6,mensis,mensis,NOUN,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.07,secundus,secundus,ADJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.7,secundus,secundus,ADJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.08,dies,dies,NOUN,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.8,dies,dies,NOUN,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.09,secundi,secundus,ADJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.9,secundi,secundus,ADJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.10,mensis,mensis,NOUN,10,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.10,mensis,mensis,NOUN,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.11,reliqua,reliquus,DET,11,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.11,reliqua,reliquus,ADJ,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.0,idest,idest,CCONJ,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.1,primus,primus 1,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.1,primus,primus,ADJ,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.2,dies,dies,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.2,dies,dies,NOUN,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.3,primi,primus 1,ADJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.3,primi,primus,ADJ,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.4,secundus,secundus,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.4,secundus,secundus,ADJ,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.5,dies,dies,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.5,dies,dies,NOUN,True
BVi.03b31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.6,secundi,secundus,ADJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.6,secundi,secundus,ADJ,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.0,sic,sic,ADV,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.0,sic,sic,ADV,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.1,numerant,numero,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.1,numerant,numero,VERB,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.2,primus,primus 1,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.2,primus,primus,ADJ,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.3,dies,dies,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.3,dies,dies,NOUN,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.4,primi,primus 1,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.4,primi,primus,ADJ,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.5,mensis,mensis,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.5,mensis,mensis,NOUN,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.6,secundi,secundus,ADJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.6,secundi,secundus,ADJ,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.7,dies,dies,NOUN,7,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.7,dies,dies,NOUN,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.8,secundi,secundus,ADJ,8,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.8,secundi,secundus,ADJ,True
Sg.68.06a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.9,mensis,mensis,NOUN,9,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.9,mensis,mensis,NOUN,True
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.0,primus,primus 1,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.0,primus,primus,ADJ,True
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1,dies,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1,dies,dies,NOUN,True
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2,primi,primus 1,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2,primi,primus,ADJ,True
BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.4,mensis,mensis,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.3,mensis,mensis,NOUN,True
BVi.03b35a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b35a.1,sed,sed,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b35a.0,sed,sed,CCONJ,True
BCr.30c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0,apostolorum,apostolus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0,apostolorum,apostolus,NOUN,True
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0,epistula,epistula,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0,epistula,epistula,NOUN,True
BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1,apostolorum,apostolus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1,apostolorum,apostolus,NOUN,True
Ang.54bbis28c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0,die,dies,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0,die,dies,NOUN,True
BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.0,idest,idest,CCONJ,True
BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.1,die,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.1,die,dies,NOUN,True
Ang.54bbis31b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.0,idest,idest,CCONJ,True
Ang.54bbis31b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.1,adiuuatur,adiuuo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.1,adiuuatur,adiuuo,VERB,True
BCr.30c07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c07.0,adiunguitur,adiungo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c07.0,adiunguitur,adiungo,VERB,True
BVi.03b43a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43a.0,adiuuatur,adiuuo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43a.0,adiuuatur,adiuuo,VERB,True
Sg.68.22,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.0,idest,idest,CCONJ,True
Sg.68.22,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.1,adiuuat,adiuuo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.1,adiuuat,adiuuo,VERB,True
BVi.03b43b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.0,idest,idest,CCONJ,True
BVi.03b43b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.1,est,sum,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.1,est,sum,AUX,True
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.0,idest,idest,CCONJ,True
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.1,distios,distios,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.1,distios,distius,NOUN,True
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.2,et,et,CCONJ,True
Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.3,martiis,martius,PROPN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.3,martiis,martia,NOUN,True
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.0,distios,distios,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.0,distios,distius,NOUN,True
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.1,et,et,CCONJ,True
BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.2,martius,martius,PROPN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.2,martius,martus,ADJ,True
BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.08,et,et,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.0,et,et,CCONJ,True
BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.09,iunius,iunius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.1,iunius,iunius,PROPN,True
BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.10,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.2,et,et,CCONJ,True
BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.11,iulius,iulius,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.3,iulius,iulius,ADJ,True
BVi.03d18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18a.0,agimus,ago,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18a.0,agimus,ago,VERB,True
Ang.55b06b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b06b.0,ago,ago,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b06b.0,ago,ago,VERB,True
BVi.03d18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18b.0,ago,ago,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18b.0,ago,ago,VERB,True
Ang.55b21b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.0,idest,idest,CCONJ,True
Ang.55b21b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.1,sagitarius,sagittarius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.1,sagitarius,sagitarius,ADJ,True
BCr.30d51,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30d51.0,sagitarius,sagittarius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30d51.0,sagitarius,sagitarius,ADJ,True
BVi.03d34,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d34.0,sagittarius,sagittarius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d34.0,sagittarius,sagittarius,ADJ,True
BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0,·l·,(Roman numerals),NUM,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0,·l·,·o,VERB,True
BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1,satius,satius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1,satius,satus,ADJ,True
BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.12,in,i,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.0,in,in,ADP,True
BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.13,tris,tres 2,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.1,tris,tris,NUM,True
BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.17,kalenda,kalenda,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.2,kalenda,kalio,VERB,True
BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.22,ordo,ordo,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.3,ordo,ordo,NOUN,True
Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.2,cum,cum,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.0,cum,cum,SCONJ,True
Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.3,unam,unus,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.1,unam,unus,DET,True
Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.4,literam,litera,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.2,literam,litera,NOUN,True
Ang.58a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0,super,super,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0,super,super,ADP,True
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0,in,in,ADP,True
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1,quo,qui,PRON,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1,quo,qui,PRON,True
Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2,es,sum,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2,es,sum,AUX,True
BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.0,idest,idest,CCONJ,True
BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.2,kalendis,kalenda,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.1,kalendis,kalio,VERB,True
BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.3,aprilis,aprilis,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.2,aprilis,aprilis,NOUN,True
BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.03,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.0,idest,idest,CCONJ,True
BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.05,kalendae,kalenda,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.1,kalendae,kaleo,VERB,True
BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.06,aprilis,nan,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.2,aprilis,aprilis,NOUN,True
BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.07,idest,idest,CCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.3,idest,idest,CCONJ,True
BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.08,anni,annus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.4,anni,annus,NOUN,True
BCr.32a36b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.0,idest,idest,CCONJ,True
BCr.32a36b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.1,crementum,crementus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.1,crementum,crementum,NOUN,True
BVi.04a40.47,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a40.47.0,crementus,crementus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a40.47.0,crementus,crementus,NOUN,True
Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.0,regularis,regularis,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.0,regularis,regularis,ADJ,True
Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.1,paginae,pagina,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.1,paginae,pagina,NOUN,True
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.0,idest,idest,CCONJ,True
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.1,paginae,pagina,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.1,paginae,pagina,NOUN,True
BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.2,regularis,regularis,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.2,regularis,regularis,ADJ,True
BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.0,pagine,pagina,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.0,pagine,pago,NOUN,True
BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.1,regularis,regularis,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.1,regularis,regularis,ADJ,True
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.0,idest,idest,CCONJ,True
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.1,paginae,pagina,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.1,paginae,pagina,NOUN,True
Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.2,regularis,regularis,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.2,regularis,regularis,ADJ,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.0,quia,quia,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.0,quia,quia,SCONJ,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.1,non,imperium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.1,non,non,PART,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.2,explorat,exploro,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.2,explorat,exploro,VERB,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.3,argumentum,argumentum,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.3,argumentum,argumentum,NOUN,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.4,nisi,nisi,CCONJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.4,nisi,nisi,SCONJ,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.5,annum,annus,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.5,annum,annus,NOUN,True
Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.6,saluum,saluus,NOUN,6,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.6,saluum,saluus,ADJ,True
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.0,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.0,in,in,ADP,True
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.1,fine,finis,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.1,fine,finis,NOUN,True
Ang.58a23e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.2,ogdad,nan,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a23e.2,ogdad,ogdo,VERB,True
BVi.04b25a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.0,finis,finis,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.0,finis,finis,NOUN,True
BVi.04b25a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.1,ogdad,nan,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25a.1,ogdad,ogda,NOUN,True
BVi.04b25b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25b.0,argument,nan,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b25b.0,argument,argument,NOUN,True
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.0,finis,finis,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.0,finis,finis,NOUN,True
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.1,circuli,circulus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.1,circuli,circulus,ADJ,True
Ang.58a32,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.2,est,sum,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a32.2,est,sum,AUX,True
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.0,egiptii,aegyptius,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.0,egiptii,egiptio,NOUN,True
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.1,in,in,ADP,True
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.3,kalendis,kalenda,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.2,kalendis,kalio,VERB,True
Ang.58a37h,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.4,augustarum,augustus 1,ADJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a37h.3,augustarum,augustus,ADJ,True
BCr.32b44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b44.3,kalendis,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b44.0,kalendis,kalio,VERB,True
BCr.32b44,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b44.4,septembris,September,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b44.1,septembris,septembris,NOUN,True
BVi.04b45.58,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b45.58.1,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b45.58.0,idest,idest,CCONJ,True
BVi.04b45.58,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b45.58.3,kalendae,kalenda,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b45.58.1,kalendae,kaleo,VERB,True
BCr.32c16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.0,idest,idest,CCONJ,True
BCr.32c16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.1,supradicto,supradico,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c16.1,supradicto,supradico,VERB,True
BVi.04c21a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c21a.0,supradicto,supradico,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c21a.0,supradicto,supradico,VERB,True
BCr.32c15b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c15b.07,kalendis,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c15b.0,kalendis,kalio,VERB,True
BVi.04c21b.64,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c21b.64.06,kalendae,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c21b.64.0,kalendae,kaleo,VERB,True
BCr.32c20b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c20b.0,supradicto,supradico,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c20b.0,supradicto,supradico,VERB,True
BVi.04c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.0,idest,idest,CCONJ,True
BVi.04c23b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.1,supradicto,supradico,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c23b.1,supradicto,supradico,VERB,True
