"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23","uerbi","NOUN","gen.sg.neut.","uerbum","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24","genus","NOUN","acc.sg.neut.","genus","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25","ambiguum","ADJ","acc.sg.neut.pos.","ambiguus","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26","quidam","PRON","nom.pl.masc.","quidam","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27","doctorum","NOUN","gen.pl.masc.","doctor","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BCr.27b03: .id est. absida graece interpretatur lucida eo quorum lumine accepto per arcam resplendeat. sed utrum absidam an absidam dicere debemus hic uerbi genus hic uerbi genus ambiguum quidam doctorum existimant ..,    'i.e. in Greek absida is translated as bright ???'","BCr.27b03","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28","existimant","VERB","3pl.pres.ind.act.","existimo","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BCr"
"","BVi.01a18.05: fithissi absida .graece. circulus interpretatur    'circular courses; in Greek, circle is translated as apside'","BVi.01a18.05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.1","fithissi","NOUN","acc.pl.","fithis","sga","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BVi"
"","BVi.01a18.05: fithissi absida .graece. circulus interpretatur    'circular courses; in Greek, circle is translated as apside'","BVi.01a18.05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.2","absida","NOUN","nom.sg.fem.","absida","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BVi"
"","BVi.01a18.05: fithissi absida .graece. circulus interpretatur    'circular courses; in Greek, circle is translated as apside'","BVi.01a18.05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.3","graece","ADV","","graece","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BVi"
"","BVi.01a18.05: fithissi absida .graece. circulus interpretatur    'circular courses; in Greek, circle is translated as apside'","BVi.01a18.05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.4","circulus","NOUN","nom.sg.masc.","circulus","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BVi"
"","BVi.01a18.05: fithissi absida .graece. circulus interpretatur    'circular courses; in Greek, circle is translated as apside'","BVi.01a18.05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.5","interpretatur","VERB","3sg.pres.ind.pass.","interpretor","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","BVi"
"","Sg.55.32: id est. absida graece interpretatur lucida.    'i.e. in Greek absida is translated as bright'","Sg.55.32","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.0","idest","","",".i.","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","Sg"
"","Sg.55.32: id est. absida graece interpretatur lucida.    'i.e. in Greek absida is translated as bright'","Sg.55.32","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.1","absida","NOUN","nom.sg.fem.","absida","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","Sg"
"","Sg.55.32: id est. absida graece interpretatur lucida.    'i.e. in Greek absida is translated as bright'","Sg.55.32","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.2","graece","ADV","","graece","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","Sg"
"","Sg.55.32: id est. absida graece interpretatur lucida.    'i.e. in Greek absida is translated as bright'","Sg.55.32","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.3","interpretatur","VERB","3sg.pres.ind.pass.","interpretor","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","Sg"
"","Sg.55.32: id est. absida graece interpretatur lucida.    'i.e. in Greek absida is translated as bright'","Sg.55.32","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4","lucida","ADJ","nom.sg.fem.pos.","lucidus","la","gl. circuli absidasShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_34a","Sg"
"","Ang.50a09c: aiunt    'they say'","Ang.50a09c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.0","aiunt","VERB","3pl.pres.ind.act.","aio","la","gl. uerumShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_36a","Ang"
"","BVi.01a20: aiunt    'they say'","BVi.01a20","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.0","aiunt","VERB","3pl.pres.ind.act.","aio","la","gl. uerumShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_36a","BVi"
"","Ang.50a09e: lunae    'moon'","Ang.50a09e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.0","lunae","NOUN","dat.sg.fem.","luna","la","gl. eiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_37a","Ang"
"","BVi.01a21: lune    'moon'","BVi.01a21","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.0","lune","NOUN","dat.sg.fem.","luna","la","gl. eiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_297_37a","BVi"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.0","ut","SCONJ","","ut","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.1","fit","VERB","3sg.pres.ind.pass.","facio","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.2","lucerna","NOUN","nom.sg.fem.","lucerna","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.3","contra","ADP","","contra","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4","corpus","NOUN","acc.sg.neut.","corpus","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","Ang.50a11b: utfit lucerna contra corpus hominis    'as is the case when a lamp (is positioned) against the body of a man'","Ang.50a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5","hominis","NOUN","gen.sg.masc.","homo","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Ang"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.0","ut","SCONJ","","ut","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.1","fit","VERB","3sg.pres.ind.pass.","facio","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.2","candela","NOUN","nom.sg.fem.","candela","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.3","contra","ADP","","contra","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4","corpus","NOUN","acc.sg.neut.","corpus","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BCr.27b06: .. ut fit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","BCr.27b06","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5","hominis","NOUN","gen.sg.masc.","homo","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BCr"
"","BVi.01a28: ut lucerna fit    'as is the case when a lamp'","BVi.01a28","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.0","ut","SCONJ","","ut","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BVi"
"","BVi.01a28: ut lucerna fit    'as is the case when a lamp'","BVi.01a28","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.1","lucerna","NOUN","nom.sg.fem.","lucerna","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BVi"
"","BVi.01a28: ut lucerna fit    'as is the case when a lamp'","BVi.01a28","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.2","fit","VERB","3sg.pres.ind.pass.","facio","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","BVi"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.0","i.","","",".i.","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.1","ut","SCONJ","","ut","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.2","fit","VERB","3sg.pres.ind.pass.","facio","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.3","candela","NOUN","nom.sg.fem.","candela","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4","contra","ADP","","contra","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5","corpus","NOUN","acc.sg.neut.","corpus","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Sg.55.38: i. utfit candela contra corpus hominis    'as is the case when a candle is done against the body of a man'","Sg.55.38","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6","hominis","NOUN","gen.sg.masc.","homo","la","gl. lux corporeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_40a","Sg"
"","Ang.50a14c: paulatim    'little by little'","Ang.50a14c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.0","paulatim","ADV","","paulatim","la","gl. sensimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_45a","Ang"
"","BVi.01a30: paulatim    'little by little'","BVi.01a30","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.0","paulatim","ADV","","paulatim","la","gl. sensimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_45a","BVi"
"","Ang.50a20: cupida auara    'covetous greedy'","Ang.50a20","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.0","cupida","NOUN","nom.sg.fem.","auara","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","Ang"
"","Ang.50a20: cupida auara    'covetous greedy'","Ang.50a20","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.1","auara","ADJ","nom.sg.fem.pos.","cupidus","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","Ang"
"","BCr.27b23a: .i. auara    'greedy'","BCr.27b23a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.0",".i.","","",".i.","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","BCr"
"","BCr.27b23a: .i. auara    'greedy'","BCr.27b23a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.1","auara","NOUN","nom.sg.fem.","auara","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","BCr"
"","BVi.01a38: auara cupida    'greedy covetous'","BVi.01a38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.0","auara","NOUN","nom.sg.fem.","auara","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","BVi"
"","BVi.01a38: auara cupida    'greedy covetous'","BVi.01a38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.1","cupida","ADJ","nom.sg.fem.pos.","cupidus","la","gl. auidaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_53a","BVi"
"","BCr.27b28: .i. quaerere    'i.e. to seek'","BCr.27b28","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.0",".i.","","",".i.","la","gl. quaeritandiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_56b","BCr"
"","BCr.27b28: .i. quaerere    'i.e. to seek'","BCr.27b28","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.1","quaerere","VERB","pres.infinitive.act.","quaero","la","gl. quaeritandiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_56b","BCr"
"","BVi.01a41.06: condes tis    'that they should seek'","BVi.01a41.06","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a41.06.0","condestis","VERB","3pl.past.subj.","con·diëig","sga","gl. quaeritandiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_56b","BVi"
"","BVi.01a42.07: indsoirbe    'the abundance'","BVi.01a42.07","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a42.07.0","ind","DET","nom.sg.fem.","in 1","sga","gl. copia","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_56c","BVi"
"","BVi.01a42.07: indsoirbe    'the abundance'","BVi.01a42.07","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a42.07.1","soirbe","NOUN","nom.sg.","soirbe","sga","gl. copia","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_56c","BVi"
"","BVi.01a45: cetera    'the rest'","BVi.01a45","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.0","cetera","DET","nom.pl.neut.","ceterus","la","gl. etc.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_59a","BVi"
"","Ang.50a25b: apud scithas    'among the Scythians'","Ang.50a25b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.0","apud","ADP","","apud","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","Ang"
"","Ang.50a25b: apud scithas    'among the Scythians'","Ang.50a25b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.1","scithas","NOUN","acc.pl.","scythae","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","Ang"
"","BCr.27b34: apud scithios    'among the Scythians'","BCr.27b34","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.0","apud","ADP","","apud","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","BCr"
"","BCr.27b34: apud scithios    'among the Scythians'","BCr.27b34","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.1","scithios","NOUN","acc.pl.masc.","scythae","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","BCr"
"","BVi.01a46a: .i. apud scithas    'among the Scythians'","BVi.01a46a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.0",".i.","","",".i.","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","BVi"
"","BVi.01a46a: .i. apud scithas    'among the Scythians'","BVi.01a46a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.1","apud","ADP","","apud","la","gl. longinquitatemShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_298_60a","BVi"
